R-HSA-352385.1,SLC1A5-mediated exchange of glutamine and alanine across the plasma membrane,R-HSA-352376.1,SLC1A5 [plasma membrane],Q15758,UniProt:Q15758 SLC1A5
R-DME-352379.1,SLC1A5-mediated exchange of alanine and glutamine across the plasma membrane,R-DME-352376.1,Eaat1 [plasma membrane],A0A6H2EJK0,UniProt:A0A6H2EJK0
R-XTR-352379.1,SLC1A5-mediated exchange of alanine and glutamine across the plasma membrane,R-XTR-352376.1,slc1a5 [plasma membrane],F7C3I3,UniProt:F7C3I3
R-DRE-352379.1,SLC1A5-mediated exchange of alanine and glutamine across the plasma membrane,R-DRE-352376.1,SLC1A5 [plasma membrane],A0A0G2L9M2,UniProt:A0A0G2L9M2
R-SSC-352379.1,SLC1A5-mediated exchange of alanine and glutamine across the plasma membrane,R-SSC-352376.1,SLC1A5 [plasma membrane],F1RM08,UniProt:F1RM08
R-BTA-352379.1,SLC1A5-mediated exchange of alanine and glutamine across the plasma membrane,R-BTA-352376.1,SLC1A5 [plasma membrane],Q95JC7,UniProt:Q95JC7
R-CFA-352379.1,SLC1A5-mediated exchange of alanine and glutamine across the plasma membrane,R-CFA-352376.1,SLC1A5 [plasma membrane],A0A5F4C8T4,UniProt:A0A5F4C8T4
R-RNO-352379.1,SLC1A5-mediated exchange of alanine and glutamine across the plasma membrane,R-RNO-352376.1,Slc1a5 [plasma membrane],D3ZJ25,UniProt:D3ZJ25
R-MMU-352379.1,SLC1A5-mediated exchange of alanine and glutamine across the plasma membrane,R-MMU-352376.1,SLC1A5 [plasma membrane],P51912,UniProt:P51912
R-HSA-352379.1,SLC1A5-mediated exchange of alanine and glutamine across the plasma membrane,R-HSA-352376.1,SLC1A5 [plasma membrane],Q15758,UniProt:Q15758 SLC1A5
R-SCE-426130.1,"SLC12A3 cotransports Cl-, Na+ from extracellular region to cytosol",R-SCE-426147.1,VHC1 [plasma membrane],P38329,UniProt:P38329
R-SPO-426130.1,"SLC12A3 cotransports Cl-, Na+ from extracellular region to cytosol",R-SPO-426147.1,SLC12A3 [plasma membrane],O60146,UniProt:O60146
R-XTR-426130.1,"SLC12A3 cotransports Cl-, Na+ from extracellular region to cytosol",R-XTR-426147.1,slc12a3 [plasma membrane],L7N3R2,UniProt:L7N3R2
R-DRE-426130.1,"SLC12A3 cotransports Cl-, Na+ from extracellular region to cytosol",R-DRE-426147.1,SLC12A3 [plasma membrane],Q1LX46,UniProt:Q1LX46
R-SSC-426130.1,"SLC12A3 cotransports Cl-, Na+ from extracellular region to cytosol",R-SSC-426147.1,SLC12A3 [plasma membrane],A0A287BHP2,UniProt:A0A287BHP2
R-BTA-426130.1,"SLC12A3 cotransports Cl-, Na+ from extracellular region to cytosol",R-BTA-426147.1,SLC12A3 [plasma membrane],A0A3Q1MAS3,UniProt:A0A3Q1MAS3
R-CFA-426130.1,"SLC12A3 cotransports Cl-, Na+ from extracellular region to cytosol",R-CFA-426147.1,SLC12A3 [plasma membrane],F6UKR7,UniProt:F6UKR7
R-RNO-426130.1,"SLC12A3 cotransports Cl-, Na+ from extracellular region to cytosol",R-RNO-426147.1,Slc12a3 [plasma membrane],P55018,UniProt:P55018
R-MMU-426130.1,"SLC12A3 cotransports Cl-, Na+ from extracellular region to cytosol",R-MMU-426147.1,Slc12a3 [plasma membrane],P59158,UniProt:P59158
R-HSA-426130.1,"SLC12A3 cotransports Cl-, Na+ from extracellular region to cytosol",R-HSA-426147.1,SLC12A3 [plasma membrane],P55017,UniProt:P55017 SLC12A3
R-SCE-426086.1,"SLC12A1,2 cotransports Na+, K+, 2Cl- from extracellular region to cytosol",R-SCE-426139.1,VHC1 [plasma membrane],P38329,UniProt:P38329
R-CEL-425577.1,Na+-driven Cl-/HCO3- exchanger transport,R-CEL-425548.1,abts-1 [plasma membrane],B3WFV9,UniProt:B3WFV9
R-DME-425577.1,Na+-driven Cl-/HCO3- exchanger transport,R-DME-425548.1,Ndae1 [plasma membrane],Q8IPI3,UniProt:Q8IPI3
R-SCE-427605.1,"SLC20A1,2 cotransport Pi, Na+ from extracellular region to cytosol",R-SCE-427600.1,PHO89 [plasma membrane],P38361,UniProt:P38361
R-DME-427605.1,"SLC20A1,2 cotransport Pi, Na+ from extracellular region to cytosol",R-DME-427600.1,NaPi-III [plasma membrane],Q9VTG0,UniProt:Q9VTG0
R-XTR-427656.1,"SLC34A1,2 cotransports Pi, 3Na+ from extracellular region to cytosol",R-XTR-427586.1,slc34a2 [plasma membrane],A0A6I8QH66,UniProt:A0A6I8QH66
R-CEL-427645.1,"SLC34A3 cotransports Pi, 2Na+",R-CEL-427665.1,SLC34A3 [plasma membrane],Q23530,UniProt:Q23530
R-XTR-427645.1,"SLC34A3 cotransports Pi, 2Na+",R-XTR-427665.1,slc34a3 [plasma membrane],F7BEH2,UniProt:F7BEH2
R-SSC-427645.1,"SLC34A3 cotransports Pi, 2Na+",R-SSC-427665.1,SLC34A3 [plasma membrane],A0A287B355,UniProt:A0A287B355
R-BTA-427645.1,"SLC34A3 cotransports Pi, 2Na+",R-BTA-427665.1,SLC34A3 [plasma membrane],A0A3Q1N3R7,UniProt:A0A3Q1N3R7
R-RNO-427645.1,"SLC34A3 cotransports Pi, 2Na+",R-RNO-427665.1,Slc34a3 [plasma membrane],Q8K4R8,UniProt:Q8K4R8
R-MMU-427645.1,"SLC34A3 cotransports Pi, 2Na+",R-MMU-427665.1,Slc34a3 [plasma membrane],Q80SU6,UniProt:Q80SU6
R-HSA-427645.1,"SLC34A3 cotransports Pi, 2Na+",R-HSA-427665.1,SLC34A3 [plasma membrane],Q8N130,UniProt:Q8N130 SLC34A3
R-GGA-429581.1,SLC5A6 transports vitamins from extracellular region to cytosol,R-GGA-5358989.1,PDZD11 [cytosol],Q5ZIK2,UniProt:Q5ZIK2
R-GGA-429581.1,SLC5A6 transports vitamins from extracellular region to cytosol,R-GGA-199221.1,SLC5A6 [plasma membrane],A0A1D5PFU3,UniProt:A0A1D5PFU3
R-XTR-429581.1,SLC5A6 transports vitamins from extracellular region to cytosol,R-XTR-5358989.1,pdzd11 [cytosol],A0A6I8S5E3,UniProt:A0A6I8S5E3
R-XTR-429581.1,SLC5A6 transports vitamins from extracellular region to cytosol,R-XTR-199221.1,slc5a6 [plasma membrane],A0A803JZM2,UniProt:A0A803JZM2
R-DRE-429581.1,SLC5A6 transports vitamins from extracellular region to cytosol,R-DRE-5358989.1,pdzd11 [cytosol],Q6NXB2,UniProt:Q6NXB2
R-DRE-429581.1,SLC5A6 transports vitamins from extracellular region to cytosol,R-DRE-199221.1,SLC5A6 [plasma membrane],Q5RIG1,UniProt:Q5RIG1
R-SSC-429581.1,SLC5A6 transports vitamins from extracellular region to cytosol,R-SSC-5358989.1,PDZD11 [cytosol],Q6QA76,UniProt:Q6QA76
R-SSC-429581.1,SLC5A6 transports vitamins from extracellular region to cytosol,R-SSC-199221.1,SLC5A6 [plasma membrane],A0A287BEL5,UniProt:A0A287BEL5
R-BTA-429581.1,SLC5A6 transports vitamins from extracellular region to cytosol,R-BTA-5358989.1,PDZD11 [cytosol],Q32LE7,UniProt:Q32LE7
R-BTA-429581.1,SLC5A6 transports vitamins from extracellular region to cytosol,R-BTA-199221.1,SLC5A6 [plasma membrane],F1MN65,UniProt:F1MN65
R-CFA-429581.1,SLC5A6 transports vitamins from extracellular region to cytosol,R-CFA-5358989.1,PDZD11 [cytosol],A0A5F4CUA3,UniProt:A0A5F4CUA3
R-CFA-429581.1,SLC5A6 transports vitamins from extracellular region to cytosol,R-CFA-199221.1,SLC5A6 [plasma membrane],E2R9T1,UniProt:E2R9T1
R-RNO-429581.1,SLC5A6 transports vitamins from extracellular region to cytosol,R-RNO-5358989.1,PDZD11 [cytosol],D3Z8K0,UniProt:D3Z8K0
R-RNO-429581.1,SLC5A6 transports vitamins from extracellular region to cytosol,R-RNO-199221.1,Slc5a6 [plasma membrane],O70247,UniProt:O70247
R-MMU-429581.1,SLC5A6 transports vitamins from extracellular region to cytosol,R-MMU-5358989.1,Pdzd11 [cytosol],Q9CZG9,UniProt:Q9CZG9
R-MMU-429581.1,SLC5A6 transports vitamins from extracellular region to cytosol,R-MMU-199221.1,Slc5a6 [plasma membrane],Q5U4D8,UniProt:Q5U4D8
R-HSA-429581.1,SLC5A6 transports vitamins from extracellular region to cytosol,R-HSA-5358989.1,PDZD11 [cytosol],Q5EBL8,UniProt:Q5EBL8 PDZD11
R-HSA-429581.1,SLC5A6 transports vitamins from extracellular region to cytosol,R-HSA-199221.1,SLC5A6 [plasma membrane],Q9Y289,UniProt:Q9Y289 SLC5A6
R-CEL-194187.1,SLC10A2 transports bile salts and acids and Na+ from extracellular region to cytosol,R-CEL-194173.1,SLC10A2 [plasma membrane],Q33BL1,UniProt:Q33BL1
R-GGA-194187.1,SLC10A2 transports bile salts and acids and Na+ from extracellular region to cytosol,R-GGA-194173.1,SLC10A2 [plasma membrane],E1BSN2,UniProt:E1BSN2
R-XTR-194187.1,SLC10A2 transports bile salts and acids and Na+ from extracellular region to cytosol,R-XTR-194173.1,LOC100498575 [plasma membrane],A0A6I8PLD6,UniProt:A0A6I8PLD6
R-DRE-194187.1,SLC10A2 transports bile salts and acids and Na+ from extracellular region to cytosol,R-DRE-194173.1,SLC10A2 [plasma membrane],A0A2R8RW10,UniProt:A0A2R8RW10
R-SSC-194187.1,SLC10A2 transports bile salts and acids and Na+ from extracellular region to cytosol,R-SSC-194173.1,SLC10A2 [plasma membrane],I3L735,UniProt:I3L735
R-BTA-194187.1,SLC10A2 transports bile salts and acids and Na+ from extracellular region to cytosol,R-BTA-194173.1,SLC10A2 [plasma membrane],F1N5D8,UniProt:F1N5D8
R-CFA-194187.1,SLC10A2 transports bile salts and acids and Na+ from extracellular region to cytosol,R-CFA-194173.1,slc10a2 [plasma membrane],Q70HQ9,UniProt:Q70HQ9
R-RNO-194187.1,SLC10A2 transports bile salts and acids and Na+ from extracellular region to cytosol,R-RNO-194173.1,Slc10a2 [plasma membrane],Q62633,UniProt:Q62633
R-MMU-194187.1,SLC10A2 transports bile salts and acids and Na+ from extracellular region to cytosol,R-MMU-194173.1,Slc10a2 [plasma membrane],P70172,UniProt:P70172
R-HSA-194187.3,SLC10A2 transports bile salts and acids and Na+ from extracellular region to cytosol,R-HSA-194173.1,SLC10A2 [plasma membrane],Q12908,UniProt:Q12908 SLC10A2
R-GGA-109530.1,"Concentrative transport (import) of a nucleoside and a sodium ions by solute carrier family 28 (sodium-coupled nucleoside transporter), member 1",R-GGA-64023.1,SLC28A2 [plasma membrane],A0A1D5P3G6,UniProt:A0A1D5P3G6
R-XTR-109530.1,"Concentrative transport (import) of a nucleoside and a sodium ions by solute carrier family 28 (sodium-coupled nucleoside transporter), member 1",R-XTR-64023.1,slc28a2 [plasma membrane],A0A6I8QF59,UniProt:A0A6I8QF59
R-DRE-109530.1,"Concentrative transport (import) of a nucleoside and a sodium ions by solute carrier family 28 (sodium-coupled nucleoside transporter), member 1",R-DRE-64023.1,SLC28A1 [plasma membrane],A0A2R8QIQ7,UniProt:A0A2R8QIQ7
R-SSC-109530.1,"Concentrative transport (import) of a nucleoside and a sodium ions by solute carrier family 28 (sodium-coupled nucleoside transporter), member 1",R-SSC-64023.1,SLC28A1 [plasma membrane],A0A286ZNF3,UniProt:A0A286ZNF3
R-BTA-109530.1,"Concentrative transport (import) of a nucleoside and a sodium ions by solute carrier family 28 (sodium-coupled nucleoside transporter), member 1",R-BTA-64023.1,SLC28A1 [plasma membrane],A0A3Q1LFZ9,UniProt:A0A3Q1LFZ9
R-RNO-109530.1,"Concentrative transport (import) of a nucleoside and a sodium ions by solute carrier family 28 (sodium-coupled nucleoside transporter), member 1",R-RNO-64023.1,Slc28a1 [plasma membrane],Q62674,UniProt:Q62674
R-MMU-109530.1,"Concentrative transport (import) of a nucleoside and a sodium ions by solute carrier family 28 (sodium-coupled nucleoside transporter), member 1",R-MMU-64023.1,Slc28a1 [plasma membrane],E9PXX9,UniProt:E9PXX9
R-HSA-109530.1,"Concentrative transport (import) of a nucleoside and a sodium ions by solute carrier family 28 (sodium-coupled nucleoside transporter), member 1",R-HSA-64023.1,SLC28A1 [plasma membrane],O00337,UniProt:O00337 SLC28A1
R-CEL-109538.1,"Concentrative transport (import) of a nucleoside and two sodium ions by solute carrier family 28 (sodium-coupled nucleoside transporter), member 3",R-CEL-83915.1,slc-28.2 [plasma membrane],A0A131MBV2,UniProt:A0A131MBV2
R-DME-109538.1,"Concentrative transport (import) of a nucleoside and two sodium ions by solute carrier family 28 (sodium-coupled nucleoside transporter), member 3",R-DME-83915.1,CNT2 [plasma membrane],Q7K4A1,UniProt:Q7K4A1
R-GGA-109538.1,"Concentrative transport (import) of a nucleoside and two sodium ions by solute carrier family 28 (sodium-coupled nucleoside transporter), member 3",R-GGA-83915.1,SLC28A3 [plasma membrane],F1P2E4,UniProt:F1P2E4
R-XTR-109538.1,"Concentrative transport (import) of a nucleoside and two sodium ions by solute carrier family 28 (sodium-coupled nucleoside transporter), member 3",R-XTR-83915.1,slc28a3 [plasma membrane],A0A6I8RH58,UniProt:A0A6I8RH58
R-SSC-109538.1,"Concentrative transport (import) of a nucleoside and two sodium ions by solute carrier family 28 (sodium-coupled nucleoside transporter), member 3",R-SSC-83915.1,SLC28A3 [plasma membrane],F1S4H3,UniProt:F1S4H3
R-BTA-109538.1,"Concentrative transport (import) of a nucleoside and two sodium ions by solute carrier family 28 (sodium-coupled nucleoside transporter), member 3",R-BTA-83915.1,SLC28A3 [plasma membrane],F1MGR1,UniProt:F1MGR1
R-CFA-109538.1,"Concentrative transport (import) of a nucleoside and two sodium ions by solute carrier family 28 (sodium-coupled nucleoside transporter), member 3",R-CFA-83915.1,SLC28A3 [plasma membrane],A0A5F4D6N3,UniProt:A0A5F4D6N3
R-RNO-109538.1,"Concentrative transport (import) of a nucleoside and two sodium ions by solute carrier family 28 (sodium-coupled nucleoside transporter), member 3",R-RNO-83915.1,Slc28a3 [plasma membrane],Q8VIH3,UniProt:Q8VIH3
R-MMU-109538.1,"Concentrative transport (import) of a nucleoside and two sodium ions by solute carrier family 28 (sodium-coupled nucleoside transporter), member 3",R-MMU-83915.1,Slc28a3 [plasma membrane],Q9ERH8,UniProt:Q9ERH8
R-HSA-109538.1,"Concentrative transport (import) of a nucleoside and two sodium ions by solute carrier family 28 (sodium-coupled nucleoside transporter), member 3",R-HSA-83915.1,SLC28A3 [plasma membrane],Q9HAS3,UniProt:Q9HAS3 SLC28A3
R-GGA-109539.1,"Concentrative transport (import) of nucleosides plus sodium ions by solute carrier family 28 (sodium-coupled nucleoside transporter), member 2",R-GGA-64025.1,SLC28A2 [plasma membrane],A0A1D5P3G6,UniProt:A0A1D5P3G6
R-XTR-109539.1,"Concentrative transport (import) of nucleosides plus sodium ions by solute carrier family 28 (sodium-coupled nucleoside transporter), member 2",R-XTR-64025.1,slc28a2 [plasma membrane],A0A6I8QF59,UniProt:A0A6I8QF59
R-DRE-109539.1,"Concentrative transport (import) of nucleosides plus sodium ions by solute carrier family 28 (sodium-coupled nucleoside transporter), member 2",R-DRE-64025.1,SLC28A2 [plasma membrane],A0A2R8QIQ7,UniProt:A0A2R8QIQ7
R-SSC-109539.1,"Concentrative transport (import) of nucleosides plus sodium ions by solute carrier family 28 (sodium-coupled nucleoside transporter), member 2",R-SSC-64025.1,SLC28A2 [plasma membrane],F1SN44,UniProt:F1SN44
R-BTA-109539.1,"Concentrative transport (import) of nucleosides plus sodium ions by solute carrier family 28 (sodium-coupled nucleoside transporter), member 2",R-BTA-64025.1,SLC28A2 [plasma membrane],F1N428,UniProt:F1N428
R-RNO-109539.1,"Concentrative transport (import) of nucleosides plus sodium ions by solute carrier family 28 (sodium-coupled nucleoside transporter), member 2",R-RNO-64025.1,Slc28a2 [plasma membrane],Q62773,UniProt:Q62773
R-MMU-109539.1,"Concentrative transport (import) of nucleosides plus sodium ions by solute carrier family 28 (sodium-coupled nucleoside transporter), member 2",R-MMU-64025.1,Slc28a2 [plasma membrane],O88627,UniProt:O88627
R-HSA-109539.1,"Concentrative transport (import) of nucleosides plus sodium ions by solute carrier family 28 (sodium-coupled nucleoside transporter), member 2",R-HSA-64025.1,SLC28A2 [plasma membrane],O43868,UniProt:O43868 SLC28A2
R-GGA-8876283.1,"SLC5A10 cotransports Na+ with Man, Fru from extracellular region to cytosol",R-GGA-5216084.1,SLC5A10 [plasma membrane],A0A3Q2U009,UniProt:A0A3Q2U009
R-XTR-8876283.1,"SLC5A10 cotransports Na+ with Man, Fru from extracellular region to cytosol",R-XTR-5216084.1,slc5a10 [plasma membrane],A0A6I8RA75,UniProt:A0A6I8RA75
R-SSC-8876283.1,"SLC5A10 cotransports Na+ with Man, Fru from extracellular region to cytosol",R-SSC-5216084.1,PRPSAP2 [plasma membrane],A0A287BFW1,UniProt:A0A287BFW1
R-BTA-8876283.1,"SLC5A10 cotransports Na+ with Man, Fru from extracellular region to cytosol",R-BTA-5216084.1,SLC5A10 [plasma membrane],Q6R4Q5,UniProt:Q6R4Q5
R-CFA-8876283.1,"SLC5A10 cotransports Na+ with Man, Fru from extracellular region to cytosol",R-CFA-5216084.1,SLC5A10 [plasma membrane],F1P9E3,UniProt:F1P9E3
R-RNO-8876283.1,"SLC5A10 cotransports Na+ with Man, Fru from extracellular region to cytosol",R-RNO-5216084.1,Slc5a10 [plasma membrane],G3V8X5,UniProt:G3V8X5
R-MMU-8876283.1,"SLC5A10 cotransports Na+ with Man, Fru from extracellular region to cytosol",R-MMU-5216084.1,Slc5a10 [plasma membrane],Q5SWY8,UniProt:Q5SWY8
R-HSA-8876283.1,"SLC5A10 cotransports Na+ with Man, Fru from extracellular region to cytosol",R-HSA-5216084.1,SLC5A10 [plasma membrane],A0PJK1,UniProt:A0PJK1 SLC5A10
R-XTR-189208.1,SLC5A2 cotransports Na+ and glucose from extracellular region to cytosol,R-XTR-429568.1,slc5a2 [plasma membrane],A0A6I8RHU0,UniProt:A0A6I8RHU0
R-DRE-189208.1,SLC5A2 cotransports Na+ and glucose from extracellular region to cytosol,R-DRE-429568.1,SLC5A2 [plasma membrane],A0A0R4IUP3,UniProt:A0A0R4IUP3
R-SSC-189208.1,SLC5A2 cotransports Na+ and glucose from extracellular region to cytosol,R-SSC-429568.1,SLC5A2 [plasma membrane],A0A5G2R5M2,UniProt:A0A5G2R5M2
R-BTA-189208.1,SLC5A2 cotransports Na+ and glucose from extracellular region to cytosol,R-BTA-429568.1,SLC5A2 [plasma membrane],Q6XUI1,UniProt:Q6XUI1
R-CFA-189208.1,SLC5A2 cotransports Na+ and glucose from extracellular region to cytosol,R-CFA-429568.1,SLC5A2 [plasma membrane],E2RT90,UniProt:E2RT90
R-RNO-189208.1,SLC5A2 cotransports Na+ and glucose from extracellular region to cytosol,R-RNO-429568.1,Slc5a2 [plasma membrane],P53792,UniProt:P53792
R-MMU-189208.1,SLC5A2 cotransports Na+ and glucose from extracellular region to cytosol,R-MMU-429568.1,Slc5a2 [plasma membrane],Q923I7,UniProt:Q923I7
R-HSA-189208.5,SLC5A2 cotransports Na+ and glucose from extracellular region to cytosol,R-HSA-429568.1,SLC5A2 [plasma membrane],P31639,UniProt:P31639 SLC5A2
R-GGA-429567.1,Co-transport (influx) of glucose/mannose and Na+ ions by SGLT4,R-GGA-429650.1,SLC5A9 [plasma membrane],F1NNK3,UniProt:F1NNK3
R-XTR-429567.1,Co-transport (influx) of glucose/mannose and Na+ ions by SGLT4,R-XTR-429650.1,slc5a9 [plasma membrane],A0A6I8SJC7,UniProt:A0A6I8SJC7
R-DRE-429567.1,Co-transport (influx) of glucose/mannose and Na+ ions by SGLT4,R-DRE-429650.1,slc5a9 [plasma membrane],A8WHP3,UniProt:A8WHP3
R-SSC-429567.1,Co-transport (influx) of glucose/mannose and Na+ ions by SGLT4,R-SSC-429650.1,SLC5A9 [plasma membrane],A0A5G2QCF1,UniProt:A0A5G2QCF1
R-BTA-429567.1,Co-transport (influx) of glucose/mannose and Na+ ions by SGLT4,R-BTA-429650.1,SLC5A9 [plasma membrane],E1B749,UniProt:E1B749
R-CFA-429567.1,Co-transport (influx) of glucose/mannose and Na+ ions by SGLT4,R-CFA-429650.1,SLC5A9 [plasma membrane],J9P351,UniProt:J9P351
R-RNO-429567.1,Co-transport (influx) of glucose/mannose and Na+ ions by SGLT4,R-RNO-429650.1,Slc5a9 [plasma membrane],A0A0G2JY02,UniProt:A0A0G2JY02
R-MMU-429567.1,Co-transport (influx) of glucose/mannose and Na+ ions by SGLT4,R-MMU-429650.1,Slc5a9 [plasma membrane],Q8VDT1,UniProt:Q8VDT1
R-HSA-429567.1,Co-transport (influx) of glucose/mannose and Na+ ions by SGLT4,R-HSA-429650.1,SLC5A9 [plasma membrane],Q2M3M2,UniProt:Q2M3M2 SLC5A9
R-XTR-429663.1,SLC5A3 (SMIT1) transports myo-inositol (Ins) with Na+ from extracellular region to cytosol,R-XTR-429592.1,SLC5A3 [plasma membrane],A0A803K154,UniProt:A0A803K154
R-DRE-429663.1,SLC5A3 (SMIT1) transports myo-inositol (Ins) with Na+ from extracellular region to cytosol,R-DRE-429592.1,SLC5A3 [plasma membrane],E9QDC2,UniProt:E9QDC2
R-SSC-429663.1,SLC5A3 (SMIT1) transports myo-inositol (Ins) with Na+ from extracellular region to cytosol,R-SSC-429592.1,SLC5A3 [plasma membrane],A0A287A6C9,UniProt:A0A287A6C9
R-CFA-429663.1,SLC5A3 (SMIT1) transports myo-inositol (Ins) with Na+ from extracellular region to cytosol,R-CFA-429592.1,SLC5A3 [plasma membrane],P31637,UniProt:P31637
R-MMU-429663.1,SLC5A3 (SMIT1) transports myo-inositol (Ins) with Na+ from extracellular region to cytosol,R-MMU-429592.1,Slc5a3 [plasma membrane],Q9JKZ2,UniProt:Q9JKZ2
R-HSA-429663.2,SLC5A3 (SMIT1) transports myo-inositol (Ins) with Na+ from extracellular region to cytosol,R-HSA-429592.1,SLC5A3 [plasma membrane],P53794,UniProt:P53794 SLC5A3
R-GGA-429571.1,Co-transport (influx) of myo-inositol/D-chiro-inositol and two Na+ ions by SGLT6,R-GGA-429589.1,SLC5A11 [plasma membrane],A0A3Q2U0A6,UniProt:A0A3Q2U0A6
R-XTR-429571.1,Co-transport (influx) of myo-inositol/D-chiro-inositol and two Na+ ions by SGLT6,R-XTR-429589.1,slc5a11 [plasma membrane],A0A6I8QFD0,UniProt:A0A6I8QFD0
R-DRE-429571.1,Co-transport (influx) of myo-inositol/D-chiro-inositol and two Na+ ions by SGLT6,R-DRE-429589.1,SLC5A11 [plasma membrane],Q5U3A9,UniProt:Q5U3A9
R-SSC-429571.1,Co-transport (influx) of myo-inositol/D-chiro-inositol and two Na+ ions by SGLT6,R-SSC-429589.1,SLC5A11 [plasma membrane],A0A480E3U0,UniProt:A0A480E3U0
R-BTA-429571.1,Co-transport (influx) of myo-inositol/D-chiro-inositol and two Na+ ions by SGLT6,R-BTA-429589.1,SLC5A11 [plasma membrane],A0A452DHY8,UniProt:A0A452DHY8
R-CFA-429571.1,Co-transport (influx) of myo-inositol/D-chiro-inositol and two Na+ ions by SGLT6,R-CFA-429589.1,SLC5A11 [plasma membrane],E2REL3,UniProt:E2REL3
R-RNO-429571.1,Co-transport (influx) of myo-inositol/D-chiro-inositol and two Na+ ions by SGLT6,R-RNO-429589.1,Slc5a11 [plasma membrane],Q9Z1F2,UniProt:Q9Z1F2
R-MMU-429571.1,Co-transport (influx) of myo-inositol/D-chiro-inositol and two Na+ ions by SGLT6,R-MMU-429589.1,Slc5a11 [plasma membrane],Q8K0E3,UniProt:Q8K0E3
R-HSA-429571.1,Co-transport (influx) of myo-inositol/D-chiro-inositol and two Na+ ions by SGLT6,R-HSA-429589.1,SLC5A11 [plasma membrane],Q8WWX8,UniProt:Q8WWX8 SLC5A11
R-CEL-433131.1,NaDC1 co-transports dicarboxylic acids and a sodium ion,R-CEL-433093.1,nac-1 [plasma membrane],Q93655,UniProt:Q93655
R-DME-433131.1,NaDC1 co-transports dicarboxylic acids and a sodium ion,R-DME-433093.1,Indy [plasma membrane],Q9VVT2,UniProt:Q9VVT2
R-GGA-433131.1,NaDC1 co-transports dicarboxylic acids and a sodium ion,R-GGA-433093.1,SLC13A2 [plasma membrane],A0A3Q3A4N4,UniProt:A0A3Q3A4N4
R-DRE-433131.1,NaDC1 co-transports dicarboxylic acids and a sodium ion,R-DRE-433093.1,SLC13A2 [plasma membrane],F1QZ08,UniProt:F1QZ08
R-SSC-433131.1,NaDC1 co-transports dicarboxylic acids and a sodium ion,R-SSC-433093.1,SLC13A2 [plasma membrane],F1RNC8,UniProt:F1RNC8
R-BTA-433131.1,NaDC1 co-transports dicarboxylic acids and a sodium ion,R-BTA-433093.1,SLC13A2 [plasma membrane],Q3SYV8,UniProt:Q3SYV8
R-CFA-433131.1,NaDC1 co-transports dicarboxylic acids and a sodium ion,R-CFA-433093.1,SLC13A2 [plasma membrane],E2R656,UniProt:E2R656
R-RNO-433131.1,NaDC1 co-transports dicarboxylic acids and a sodium ion,R-RNO-433093.1,Slc13a2 [plasma membrane],P70545,UniProt:P70545
R-MMU-433131.1,NaDC1 co-transports dicarboxylic acids and a sodium ion,R-MMU-433093.1,Slc13a2 [plasma membrane],Q9ES88,UniProt:Q9ES88
R-HSA-433131.1,NaDC1 co-transports dicarboxylic acids and a sodium ion,R-HSA-433093.1,SLC13A2 [plasma membrane],Q13183,UniProt:Q13183 SLC13A2
R-GGA-433099.1,NaS2 co-transports sulphate and two sodium ions,R-GGA-433098.1,SLC13A4 [plasma membrane],E1C2V8,UniProt:E1C2V8
R-XTR-433099.1,NaS2 co-transports sulphate and two sodium ions,R-XTR-433098.1,slc13a4l [plasma membrane],A0A6I8PVH5,UniProt:A0A6I8PVH5
R-DRE-433099.1,NaS2 co-transports sulphate and two sodium ions,R-DRE-433098.1,SLC13A4 [plasma membrane],B8A5J0,UniProt:B8A5J0
R-BTA-433099.1,NaS2 co-transports sulphate and two sodium ions,R-BTA-433098.1,SLC13A4 [plasma membrane],F6R7G2,UniProt:F6R7G2
R-CFA-433099.1,NaS2 co-transports sulphate and two sodium ions,R-CFA-433098.1,SLC13A4 [plasma membrane],E2R3J2,UniProt:E2R3J2
R-RNO-433099.1,NaS2 co-transports sulphate and two sodium ions,R-RNO-433098.1,Slc13a4 [plasma membrane],Q5EC47,UniProt:Q5EC47
R-MMU-433099.1,NaS2 co-transports sulphate and two sodium ions,R-MMU-433098.1,Slc13a4 [plasma membrane],Q8BZ82,UniProt:Q8BZ82
R-HSA-433099.1,NaS2 co-transports sulphate and two sodium ions,R-HSA-433098.1,SLC13A4 [plasma membrane],Q9UKG4,UniProt:Q9UKG4 SLC13A4
R-GGA-433114.1,NaS1 co-transports sulphate and a sodium ion,R-GGA-433136.1,SLC13A1 [plasma membrane],E1BYV5,UniProt:E1BYV5
R-XTR-433114.1,NaS1 co-transports sulphate and a sodium ion,R-XTR-433136.1,slc13a1 [plasma membrane],A0A6I8SEG7,UniProt:A0A6I8SEG7
R-DRE-433114.1,NaS1 co-transports sulphate and a sodium ion,R-DRE-433136.1,SLC13A1 [plasma membrane],A0A2R8QHF0,UniProt:A0A2R8QHF0
R-SSC-433114.1,NaS1 co-transports sulphate and a sodium ion,R-SSC-433136.1,SLC13A1 [plasma membrane],A0A287AWR1,UniProt:A0A287AWR1
R-BTA-433114.1,NaS1 co-transports sulphate and a sodium ion,R-BTA-433136.1,SLC13A1 [plasma membrane],A0A3Q1LUW1,UniProt:A0A3Q1LUW1
R-CFA-433114.1,NaS1 co-transports sulphate and a sodium ion,R-CFA-433136.1,SLC13A1 [plasma membrane],F6XGI7,UniProt:F6XGI7
